pot,leaf,population,pop.short,pop.geno,elevation,genotype,rep,observation,am.pm,time,date,meas.week,week.of.year,treatment,treatment.levels,gsw,rh,t.ref,t.leaf,delta.t,svp,lsvp,vpd,vpd.kpa
18,1,NRV-NEW,NRV,NRV122,666,122,5,124,am,8:29:51,8/9/23,2,32,predrought,predrought,0.343,31.5,37.22,33.96,3.26,6349.67,5306.85,3306.71,3.31
18,2,NRV-NEW,NRV,NRV122,666,122,5,125,am,8:30:12,8/9/23,2,32,predrought,predrought,0.179,31.98,37.22,32.13,5.09,6349.67,4789.32,2758.69,2.76
18,2,NRV-NEW,NRV,NRV122,666,122,5,126,am,8:30:26,8/9/23,2,32,predrought,predrought,0.261,31.5,37.19,32.26,4.93,6339.32,4824.58,2827.69,2.83
18,3,NRV-NEW,NRV,NRV122,666,122,5,127,am,8:30:46,8/9/23,2,32,predrought,predrought,0.31,33.74,37.15,31.88,5.27,6325.54,4722.14,2587.9,2.59
18,3,NRV-NEW,NRV,NRV122,666,122,5,128,am,8:31:04,8/9/23,2,32,predrought,predrought,0.477,33.56,37.14,32.41,4.73,6322.1,4865.54,2743.84,2.74
19,1,NRV-NEW,NRV,NRV123,666,123,3,1,am,7:33:24,8/9/23,2,32,predrought,predrought,0.42,38.25,33.58,29.87,3.71,5195.57,4211.11,2223.8,2.22
19,1,NRV-NEW,NRV,NRV123,666,123,3,2,am,7:34:43,8/9/23,2,32,predrought,predrought,0.465,38.83,33.75,30.59,3.16,5245.1,4388.34,2351.67,2.35
19,2,NRV-NEW,NRV,NRV123,666,123,3,3,am,7:37:18,8/9/23,2,32,predrought,predrought,0.339,37.48,34.18,29.91,4.27,5372.22,4220.79,2207.28,2.21
19,2,NRV-NEW,NRV,NRV123,666,123,3,4,am,7:37:44,8/9/23,2,32,predrought,predrought,0.357,37.28,34.22,30.3,3.92,5384.18,4316.19,2308.97,2.31
19,3,NRV-NEW,NRV,NRV123,666,123,3,5,am,7:38:19,8/9/23,2,32,predrought,predrought,0.415,36.88,34.3,30.28,4.02,5408.17,4311.25,2316.72,2.32
19,3,NRV-NEW,NRV,NRV123,666,123,3,6,am,7:38:43,8/9/23,2,32,predrought,predrought,0.397,37.08,34.33,30.44,3.89,5417.19,4350.89,2342.2,2.34
20,1,NRV-NEW,NRV,NRV123,666,123,7,13,am,7:41:13,8/9/23,2,32,predrought,predrought,0.353,36.42,34.57,30.08,4.49,5489.82,4262.15,2262.75,2.26
20,1,NRV-NEW,NRV,NRV123,666,123,7,14,am,7:41:36,8/9/23,2,32,predrought,predrought,0.495,36.5,34.6,31.02,3.58,5498.96,4497.25,2490.13,2.49
20,2,NRV-NEW,NRV,NRV123,666,123,7,15,am,7:42:09,8/9/23,2,32,predrought,predrought,0.478,36.13,34.65,30.62,4.03,5514.22,4395.86,2403.58,2.4
20,2,NRV-NEW,NRV,NRV123,666,123,7,16,am,7:42:27,8/9/23,2,32,predrought,predrought,0.4,36.26,34.67,30.99,3.68,5520.33,4489.58,2487.9,2.49
20,3,NRV-NEW,NRV,NRV123,666,123,7,18,am,7:43:16,8/9/23,2,32,predrought,predrought,0.337,35.95,34.74,30.25,4.49,5541.78,4303.86,2311.59,2.31
20,3,NRV-NEW,NRV,NRV123,666,123,7,19,am,7:44:02,8/9/23,2,32,predrought,predrought,0.53,36.13,34.8,29.74,5.06,5560.22,4179.78,2170.87,2.17
21,1,TSZ-SAN,TSZ,TSZ10,1212,10,1,147,am,8:38:04,8/9/23,2,32,predrought,predrought,0.174,33.39,37.09,33.23,3.86,6304.92,5094.86,2989.65,2.99
21,1,TSZ-SAN,TSZ,TSZ10,1212,10,1,148,am,8:38:24,8/9/23,2,32,predrought,predrought,0.375,34.38,37.14,32.93,4.21,6322.1,5009.9,2836.36,2.84
21,2,TSZ-SAN,TSZ,TSZ10,1212,10,1,149,am,8:38:46,8/9/23,2,32,predrought,predrought,0.365,33.96,37.19,33.08,4.11,6339.32,5052.23,2899.39,2.9
21,2,TSZ-SAN,TSZ,TSZ10,1212,10,1,150,am,8:39:01,8/9/23,2,32,predrought,predrought,0.455,32.38,37.21,33.13,4.08,6346.22,5066.41,3011.5,3.01
21,3,TSZ-SAN,TSZ,TSZ10,1212,10,1,151,am,8:39:19,8/9/23,2,32,predrought,predrought,0.355,34.08,37.23,33.18,4.05,6353.13,5080.62,2915.47,2.92
21,3,TSZ-SAN,TSZ,TSZ10,1212,10,1,152,am,8:39:35,8/9/23,2,32,predrought,predrought,0.399,32.33,37.24,32.81,4.43,6356.58,4976.26,2921.18,2.92
22,1,NRV-NEW,NRV,NRV123,666,123,8,141,am,8:36:05,8/9/23,2,32,predrought,predrought,0.515,33.71,37.01,31.12,5.89,6277.52,4522.91,2406.76,2.41
22,1,NRV-NEW,NRV,NRV123,666,123,8,142,am,8:36:20,8/9/23,2,32,predrought,predrought,0.432,34.05,37,31.53,5.47,6274.1,4629.46,2493.13,2.49
22,2,NRV-NEW,NRV,NRV123,666,123,8,143,am,8:36:45,8/9/23,2,32,predrought,predrought,0.519,33.54,37.01,31.61,5.4,6277.52,4650.5,2545.02,2.55
22,2,NRV-NEW,NRV,NRV123,666,123,8,144,am,8:37:02,8/9/23,2,32,predrought,predrought,0.466,32.77,37.02,32.54,4.48,6280.94,4901.29,2843.02,2.84
22,3,NRV-NEW,NRV,NRV123,666,123,8,145,am,8:37:21,8/9/23,2,32,predrought,predrought,0.342,33.45,37.04,32.31,4.73,6287.78,4838.2,2734.93,2.73
22,3,NRV-NEW,NRV,NRV123,666,123,8,146,am,8:37:37,8/9/23,2,32,predrought,predrought,0.436,34.86,37.05,32.31,4.74,6291.21,4838.2,2645.08,2.65
29,1,TSZ-SAN,TSZ,TSZ3,1212,3,2,98,am,8:15:21,8/9/23,2,32,predrought,predrought,0.287,35.92,36.05,31.33,4.72,5956.65,4577.22,2437.59,2.44
29,1,TSZ-SAN,TSZ,TSZ3,1212,3,2,99,am,8:15:58,8/9/23,2,32,predrought,predrought,0.353,34.52,36.1,31.2,4.9,5973,4543.53,2481.65,2.48
29,2,TSZ-SAN,TSZ,TSZ3,1212,3,2,100,am,8:16:24,8/9/23,2,32,predrought,predrought,0.274,34.27,36.13,31.84,4.29,5982.83,4711.47,2661.15,2.66
29,2,TSZ-SAN,TSZ,TSZ3,1212,3,2,101,am,8:16:45,8/9/23,2,32,predrought,predrought,0.395,35.01,36.15,32.52,3.63,5989.4,4895.77,2798.89,2.8
29,3,TSZ-SAN,TSZ,TSZ3,1212,3,2,102,am,8:17:07,8/9/23,2,32,predrought,predrought,0.28,36.08,36.17,31.83,4.34,5995.96,4708.8,2545.46,2.55
29,3,TSZ-SAN,TSZ,TSZ3,1212,3,2,103,am,8:17:23,8/9/23,2,32,predrought,predrought,0.144,35.11,36.2,32.97,3.23,6005.83,5021.16,2912.51,2.91
30,1,TSZ-SAN,TSZ,TSZ3,1212,3,3,171,am,8:47:02,8/9/23,2,32,predrought,predrought,0.219,31.71,37.69,33.28,4.41,6513.76,5109.15,3043.63,3.04
30,1,TSZ-SAN,TSZ,TSZ3,1212,3,3,172,am,8:47:23,8/9/23,2,32,predrought,predrought,0.485,31.87,37.71,33.11,4.6,6520.83,5060.73,2982.54,2.98
30,2,TSZ-SAN,TSZ,TSZ3,1212,3,3,173,am,8:47:53,8/9/23,2,32,predrought,predrought,0.297,32.32,37.74,34.13,3.61,6531.43,5357.3,3246.34,3.25
30,2,TSZ-SAN,TSZ,TSZ3,1212,3,3,174,am,8:48:15,8/9/23,2,32,predrought,predrought,0.328,33.64,37.77,34.92,2.85,6542.06,5597.25,3396.51,3.4
30,3,TSZ-SAN,TSZ,TSZ3,1212,3,3,175,am,8:48:42,8/9/23,2,32,predrought,predrought,0.356,33.54,37.79,33.19,4.6,6549.15,5083.46,2886.88,2.89
30,3,TSZ-SAN,TSZ,TSZ3,1212,3,3,176,am,8:49:01,8/9/23,2,32,predrought,predrought,0.467,33.84,37.8,33.27,4.53,6552.69,5106.29,2888.86,2.89
32,1,TSZ-SAN,TSZ,TSZ4,1212,4,1,104,am,8:17:47,8/9/23,2,32,predrought,predrought,0.153,33.41,36.24,32.26,3.98,6019,4824.58,2813.63,2.81
32,1,TSZ-SAN,TSZ,TSZ4,1212,4,1,105,am,8:18:03,8/9/23,2,32,predrought,predrought,0.287,33.48,36.24,32.23,4.01,6019,4816.42,2801.26,2.8
32,2,TSZ-SAN,TSZ,TSZ4,1212,4,1,106,am,8:18:24,8/9/23,2,32,predrought,predrought,0.334,33.23,36.26,31.49,4.77,6025.6,4618.97,2616.67,2.62
32,2,TSZ-SAN,TSZ,TSZ4,1212,4,1,107,am,8:18:41,8/9/23,2,32,predrought,predrought,0.273,34.7,36.27,31.9,4.37,6028.9,4727.48,2635.45,2.64
32,3,TSZ-SAN,TSZ,TSZ4,1212,4,1,108,am,8:19:03,8/9/23,2,32,predrought,predrought,0.276,33.79,36.29,31.97,4.32,6035.5,4746.23,2706.83,2.71
32,3,TSZ-SAN,TSZ,TSZ4,1212,4,1,109,am,8:19:19,8/9/23,2,32,predrought,predrought,0.237,34.39,36.29,31.8,4.49,6035.5,4700.81,2625.2,2.63
34,1,TSZ-SAN,TSZ,TSZ4,1212,4,4,165,am,8:44:35,8/9/23,2,32,predrought,predrought,0.24,31.67,37.57,34.19,3.38,6471.52,5375.21,3325.68,3.33
34,1,TSZ-SAN,TSZ,TSZ4,1212,4,4,166,am,8:44:56,8/9/23,2,32,predrought,predrought,0.453,32.03,37.59,34.06,3.53,6478.55,5336.48,3261.4,3.26
34,2,TSZ-SAN,TSZ,TSZ4,1212,4,4,167,am,8:45:22,8/9/23,2,32,predrought,predrought,0.3,31.79,37.62,32.97,4.65,6489.09,5021.16,2958.27,2.96
34,2,TSZ-SAN,TSZ,TSZ4,1212,4,4,168,am,8:45:40,8/9/23,2,32,predrought,predrought,0.372,31.72,37.62,33.66,3.96,6489.09,5218.83,3160.48,3.16
34,3,TSZ-SAN,TSZ,TSZ4,1212,4,4,169,am,8:46:09,8/9/23,2,32,predrought,predrought,0.4,32.16,37.64,33.27,4.37,6496.13,5106.29,3017.13,3.02
34,3,TSZ-SAN,TSZ,TSZ4,1212,4,4,170,am,8:46:36,8/9/23,2,32,predrought,predrought,0.513,33.47,37.65,33.29,4.36,6499.66,5112.01,2936.57,2.94
36,1,TSZ-SAN,TSZ,TSZ7,1212,7,3,177,am,8:49:30,8/9/23,2,32,predrought,predrought,0.186,33.01,37.85,33.51,4.34,6570.46,5175.29,3006.38,3.01
36,1,TSZ-SAN,TSZ,TSZ7,1212,7,3,178,am,8:49:49,8/9/23,2,32,predrought,predrought,0.227,34.24,37.89,34.97,2.92,6584.7,5612.75,3358.15,3.36
36,2,TSZ-SAN,TSZ,TSZ7,1212,7,3,179,am,8:50:11,8/9/23,2,32,predrought,predrought,0.226,32.6,37.96,33.33,4.63,6609.68,5123.46,2968.71,2.97
36,2,TSZ-SAN,TSZ,TSZ7,1212,7,3,180,am,8:50:30,8/9/23,2,32,predrought,predrought,0.333,31.96,38.02,33.9,4.12,6631.16,5289.14,3169.83,3.17
36,3,TSZ-SAN,TSZ,TSZ7,1212,7,3,181,am,8:50:54,8/9/23,2,32,predrought,predrought,0.201,31.67,38.08,34.58,3.5,6652.7,5492.87,3385.96,3.39
36,3,TSZ-SAN,TSZ,TSZ7,1212,7,3,182,am,8:51:16,8/9/23,2,32,predrought,predrought,0.203,31.08,38.12,35.12,3,6667.09,5659.46,3587.33,3.59
37,1,TSZ-SAN,TSZ,TSZ7,1212,7,4,153,am,8:40:04,8/9/23,2,32,predrought,predrought,0.321,32.75,37.31,33.07,4.24,6380.81,5049.4,2959.68,2.96
37,1,TSZ-SAN,TSZ,TSZ7,1212,7,4,154,am,8:40:23,8/9/23,2,32,predrought,predrought,0.406,33,37.34,33.44,3.9,6391.22,5155.08,3045.98,3.05
37,2,TSZ-SAN,TSZ,TSZ7,1212,7,4,155,am,8:40:47,8/9/23,2,32,predrought,predrought,0.292,33.2,37.38,33.7,3.68,6405.13,5230.49,3103.99,3.1
37,2,TSZ-SAN,TSZ,TSZ7,1212,7,4,156,am,8:41:03,8/9/23,2,32,predrought,predrought,0.378,32.23,37.39,33.99,3.4,6408.61,5315.73,3250.23,3.25
37,3,TSZ-SAN,TSZ,TSZ7,1212,7,4,157,am,8:41:27,8/9/23,2,32,predrought,predrought,0.242,32.7,37.42,33.95,3.47,6419.06,5303.9,3204.87,3.2
37,3,TSZ-SAN,TSZ,TSZ7,1212,7,4,158,am,8:41:45,8/9/23,2,32,predrought,predrought,0.324,32.2,37.43,32.97,4.46,6422.54,5021.16,2953.1,2.95
38,1,TSZ-SAN,TSZ,TSZ8,1212,8,4,50,am,7:56:41,8/9/23,2,32,predrought,predrought,0.375,35.52,35.52,31.18,4.34,5785.67,4538.37,2483.3,2.48
38,1,TSZ-SAN,TSZ,TSZ8,1212,8,4,51,am,7:57:06,8/9/23,2,32,predrought,predrought,0.424,34.36,35.57,31.62,3.95,5801.61,4653.14,2659.71,2.66
38,2,TSZ-SAN,TSZ,TSZ8,1212,8,4,52,am,7:57:30,8/9/23,2,32,predrought,predrought,0.314,35.36,35.61,30.58,5.03,5814.4,4385.84,2329.86,2.33
38,2,TSZ-SAN,TSZ,TSZ8,1212,8,4,53,am,7:57:59,8/9/23,2,32,predrought,predrought,0.384,34.9,35.64,31.06,4.58,5824,4507.5,2474.92,2.47
38,3,TSZ-SAN,TSZ,TSZ8,1212,8,4,54,am,7:58:26,8/9/23,2,32,predrought,predrought,0.403,35.44,35.66,30.89,4.77,5830.41,4464.08,2397.78,2.4
38,3,TSZ-SAN,TSZ,TSZ8,1212,8,4,55,am,7:58:51,8/9/23,2,32,predrought,predrought,0.364,34.9,35.68,32.17,3.51,5836.83,4800.14,2763.09,2.76
43,1,CCR-COL,CCR,CCR156,72,156,4,74,am,8:06:08,8/9/23,2,32,predrought,predrought,0.209,36.09,35.96,30.19,5.77,5927.31,4289.09,2149.93,2.15
43,1,CCR-COL,CCR,CCR156,72,156,4,79,am,8:07:54,8/9/23,2,32,predrought,predrought,0.409,35.32,35.97,30.52,5.45,5930.56,4370.83,2276.16,2.28
43,2,CCR-COL,CCR,CCR156,72,156,4,75,am,8:06:26,8/9/23,2,32,predrought,predrought,0.334,36.3,35.93,30.85,5.08,5917.56,4453.92,2305.84,2.31
43,2,CCR-COL,CCR,CCR156,72,156,4,76,am,8:07:07,8/9/23,2,32,predrought,predrought,0.263,35.1,35.95,31.75,4.2,5924.06,4687.53,2608.18,2.61
43,3,CCR-COL,CCR,CCR156,72,156,4,77,am,8:07:21,8/9/23,2,32,predrought,predrought,0.308,35.56,35.95,31.52,4.43,5924.06,4626.84,2520.24,2.52
43,3,CCR-COL,CCR,CCR156,72,156,4,78,am,8:07:40,8/9/23,2,32,predrought,predrought,0.256,36.72,35.97,30.35,5.62,5930.56,4328.56,2150.85,2.15
45,1,CCR-COL,CCR,CCR156,72,156,1,135,am,8:33:52,8/9/23,2,32,predrought,predrought,0.284,35.76,37.05,31.76,5.29,6291.21,4690.18,2440.45,2.44
45,1,CCR-COL,CCR,CCR156,72,156,1,136,am,8:34:08,8/9/23,2,32,predrought,predrought,0.354,33.08,37.04,32.59,4.45,6287.78,4915.1,2835.1,2.84
45,2,CCR-COL,CCR,CCR156,72,156,1,137,am,8:34:32,8/9/23,2,32,predrought,predrought,0.353,33.27,37.03,32.39,4.64,6284.36,4860.06,2769.26,2.77
45,2,CCR-COL,CCR,CCR156,72,156,1,138,am,8:34:55,8/9/23,2,32,predrought,predrought,0.438,34.24,37.02,31.76,5.26,6280.94,4690.18,2539.59,2.54
45,3,CCR-COL,CCR,CCR156,72,156,1,139,am,8:35:19,8/9/23,2,32,predrought,predrought,0.343,34.24,37.01,31.55,5.46,6277.52,4634.71,2485.29,2.49
45,3,CCR-COL,CCR,CCR156,72,156,1,140,am,8:35:33,8/9/23,2,32,predrought,predrought,0.481,32.81,37,31.46,5.54,6274.1,4611.12,2552.59,2.55
46,1,CCR-COL,CCR,CCR149,72,149,3,92,am,8:12:41,8/9/23,2,32,predrought,predrought,0.477,34.12,36.07,31.23,4.84,5963.19,4551.29,2516.65,2.52
46,1,CCR-COL,CCR,CCR149,72,149,3,93,am,8:13:10,8/9/23,2,32,predrought,predrought,0.455,36.78,36.06,31.53,4.53,5959.92,4629.46,2437.4,2.44
46,2,CCR-COL,CCR,CCR149,72,149,3,94,am,8:13:28,8/9/23,2,32,predrought,predrought,0.409,35.95,36.05,31.12,4.93,5956.65,4522.91,2381.5,2.38
46,2,CCR-COL,CCR,CCR149,72,149,3,95,am,8:13:49,8/9/23,2,32,predrought,predrought,0.461,34.75,36.03,32.07,3.96,5950.12,4773.12,2705.45,2.71
46,3,CCR-COL,CCR,CCR149,72,149,3,96,am,8:14:13,8/9/23,2,32,predrought,predrought,0.469,34.88,36.03,30.62,5.41,5950.12,4395.86,2320.46,2.32
46,3,CCR-COL,CCR,CCR149,72,149,3,97,am,8:14:39,8/9/23,2,32,predrought,predrought,0.458,36.93,36.02,31.4,4.62,5946.86,4595.44,2399.27,2.4
49,1,CCR-COL,CCR,CCR152,72,152,13,20,am,7:44:32,8/9/23,2,32,predrought,predrought,0.406,36.89,34.82,28.75,6.07,5566.37,3947.78,1894.35,1.89
49,1,CCR-COL,CCR,CCR152,72,152,13,21,am,7:45:02,8/9/23,2,32,predrought,predrought,0.547,35.59,34.85,29.06,5.79,5575.62,4019.19,2034.83,2.03
49,2,CCR-COL,CCR,CCR152,72,152,13,22,am,7:45:32,8/9/23,2,32,predrought,predrought,0.466,36.15,34.86,29.46,5.4,5578.71,4112.99,2096.29,2.1
49,2,CCR-COL,CCR,CCR152,72,152,13,23,am,7:45:58,8/9/23,2,32,predrought,predrought,0.57,35.55,34.84,29.45,5.39,5572.54,4110.63,2129.59,2.13
49,3,CCR-COL,CCR,CCR152,72,152,13,24,am,7:46:20,8/9/23,2,32,predrought,predrought,0.328,38.42,34.85,30.85,4,5575.62,4453.92,2311.76,2.31
49,3,CCR-COL,CCR,CCR152,72,152,13,25,am,7:46:38,8/9/23,2,32,predrought,predrought,0.38,37.08,34.85,30.1,4.75,5575.62,4267.04,2199.59,2.2
59,1,CCR-COL,CCR,CCR155,72,155,2,32,am,7:49:20,8/9/23,2,32,predrought,predrought,0.261,37.08,34.95,30.42,4.53,5606.55,4345.92,2267.01,2.27
59,1,CCR-COL,CCR,CCR155,72,155,2,33,am,7:49:41,8/9/23,2,32,predrought,predrought,0.454,36.75,34.96,30.12,4.84,5609.65,4271.93,2210.38,2.21
59,2,CCR-COL,CCR,CCR155,72,155,2,34,am,7:50:11,8/9/23,2,32,predrought,predrought,0.303,37.07,34.99,30.31,4.68,5618.96,4318.66,2235.71,2.24
59,2,CCR-COL,CCR,CCR155,72,155,2,35,am,7:50:31,8/9/23,2,32,predrought,predrought,0.324,36.09,35,30.25,4.75,5622.06,4303.86,2274.85,2.27
59,3,CCR-COL,CCR,CCR155,72,155,2,36,am,7:51:05,8/9/23,2,32,predrought,predrought,0.293,39.29,35.04,31.37,3.67,5634.5,4587.63,2373.83,2.37
59,3,CCR-COL,CCR,CCR155,72,155,2,37,am,7:51:21,8/9/23,2,32,predrought,predrought,0.295,36.83,35.06,32.11,2.95,5640.73,4783.91,2706.43,2.71
62,1,JLA-JAK,JLA,JLA155,1521,155,1,56,am,7:59:25,8/9/23,2,32,predrought,predrought,0.228,34.94,35.7,31.54,4.16,5843.25,4632.09,2590.46,2.59
62,1,JLA-JAK,JLA,JLA155,1521,155,1,57,am,7:59:46,8/9/23,2,32,predrought,predrought,0.289,34.68,35.7,31.57,4.13,5843.25,4639.97,2613.53,2.61
62,2,JLA-JAK,JLA,JLA155,1521,155,1,58,am,8:00:18,8/9/23,2,32,predrought,predrought,0.285,36.19,35.72,32.99,2.73,5849.68,5026.79,2909.79,2.91
62,2,JLA-JAK,JLA,JLA155,1521,155,1,59,am,8:00:35,8/9/23,2,32,predrought,predrought,0.307,34.72,35.74,32.03,3.71,5856.12,4762.35,2729.1,2.73
62,3,JLA-JAK,JLA,JLA155,1521,155,1,60,am,8:00:58,8/9/23,2,32,predrought,predrought,0.274,34.79,35.76,31.51,4.25,5862.56,4624.21,2584.63,2.58
62,3,JLA-JAK,JLA,JLA155,1521,155,1,61,am,8:01:17,8/9/23,2,32,predrought,predrought,0.26,35.53,35.77,32.26,3.51,5865.78,4824.58,2740.46,2.74
63,1,CCR-COL,CCR,CCR5,72,5,5,26,am,7:46:57,8/9/23,2,32,predrought,predrought,0.157,35.86,34.86,30.67,4.19,5578.71,4408.43,2407.9,2.41
63,1,CCR-COL,CCR,CCR5,72,5,5,27,am,7:47:18,8/9/23,2,32,predrought,predrought,0.293,35.49,34.85,30.76,4.09,5575.62,4431.12,2452.33,2.45
63,2,CCR-COL,CCR,CCR5,72,5,5,28,am,7:47:41,8/9/23,2,32,predrought,predrought,0.246,36.46,34.86,29.87,4.99,5578.71,4211.11,2177.11,2.18
63,2,CCR-COL,CCR,CCR5,72,5,5,29,am,7:48:08,8/9/23,2,32,predrought,predrought,0.304,35.73,34.86,30.76,4.1,5578.71,4431.12,2437.85,2.44
63,3,CCR-COL,CCR,CCR5,72,5,5,30,am,7:48:30,8/9/23,2,32,predrought,predrought,0.373,35.6,34.88,30.19,4.69,5584.88,4289.09,2300.88,2.3
63,3,CCR-COL,CCR,CCR5,72,5,5,31,am,7:48:47,8/9/23,2,32,predrought,predrought,0.379,35.41,34.89,30.15,4.74,5587.97,4279.28,2300.58,2.3
64,1,JLA-JAK,JLA,JLA155,1521,155,4,7,am,7:39:11,8/9/23,2,32,predrought,predrought,0.156,35.92,34.38,31.25,3.13,5432.25,4556.46,2605.2,2.61
64,1,JLA-JAK,JLA,JLA155,1521,155,4,8,am,7:39:29,8/9/23,2,32,predrought,predrought,0.207,39.09,34.41,31.33,3.08,5441.31,4577.22,2450.21,2.45
64,2,JLA-JAK,JLA,JLA155,1521,155,4,9,am,7:39:52,8/9/23,2,32,predrought,predrought,0.309,36.19,34.44,30.2,4.24,5450.38,4291.55,2319.06,2.32
64,2,JLA-JAK,JLA,JLA155,1521,155,4,10,am,7:40:12,8/9/23,2,32,predrought,predrought,0.309,36.58,34.47,30.35,4.12,5459.46,4328.56,2331.49,2.33
64,3,JLA-JAK,JLA,JLA155,1521,155,4,11,am,7:40:35,8/9/23,2,32,predrought,predrought,0.268,36.93,34.5,30.91,3.59,5468.55,4469.17,2449.63,2.45
64,3,JLA-JAK,JLA,JLA155,1521,155,4,12,am,7:40:50,8/9/23,2,32,predrought,predrought,0.264,36.52,34.53,30.67,3.86,5477.66,4408.43,2407.99,2.41
71,1,JLA-JAK,JLA,JLA156,1521,156,6,62,am,8:01:42,8/9/23,2,32,predrought,predrought,0.151,35.72,35.81,34.42,1.39,5878.69,5444.33,3344.46,3.34
71,1,JLA-JAK,JLA,JLA156,1521,156,6,63,am,8:01:59,8/9/23,2,32,predrought,predrought,0.131,35.18,35.85,33.22,2.63,5891.62,5092.01,3019.34,3.02
71,2,JLA-JAK,JLA,JLA156,1521,156,6,64,am,8:02:28,8/9/23,2,32,predrought,predrought,0.188,35.62,35.9,33.05,2.85,5907.82,5043.74,2939.37,2.94
71,2,JLA-JAK,JLA,JLA156,1521,156,6,65,am,8:02:45,8/9/23,2,32,predrought,predrought,0.124,34.79,35.93,33.15,2.78,5917.56,5072.09,3013.37,3.01
71,3,JLA-JAK,JLA,JLA156,1521,156,6,66,am,8:03:08,8/9/23,2,32,predrought,predrought,0.327,35.01,35.95,31.99,3.96,5924.06,4751.59,2677.58,2.68
71,3,JLA-JAK,JLA,JLA156,1521,156,6,67,am,8:03:27,8/9/23,2,32,predrought,predrought,0.246,34.89,35.96,31.82,4.14,5927.31,4706.14,2638.1,2.64
72,1,JLA-JAK,JLA,JLA157,1521,157,17,38,am,7:51:42,8/9/23,2,32,predrought,predrought,0.158,36.2,35.09,31.69,3.4,5650.09,4671.63,2626.3,2.63
72,1,JLA-JAK,JLA,JLA157,1521,157,17,39,am,7:51:59,8/9/23,2,32,predrought,predrought,0.171,37.05,35.12,31.6,3.52,5659.46,4647.87,2551.04,2.55
72,2,JLA-JAK,JLA,JLA157,1521,157,17,40,am,7:52:19,8/9/23,2,32,predrought,predrought,0.15,36.07,35.15,32.01,3.14,5668.84,4756.97,2712.22,2.71
72,2,JLA-JAK,JLA,JLA157,1521,157,17,41,am,7:52:40,8/9/23,2,32,predrought,predrought,0.266,35.82,35.17,32.87,2.3,5675.1,4993.06,2960.23,2.96
72,3,JLA-JAK,JLA,JLA157,1521,157,17,42,am,7:53:03,8/9/23,2,32,predrought,predrought,0.156,36.55,35.2,31.26,3.94,5684.51,4559.05,2481.37,2.48
72,3,JLA-JAK,JLA,JLA157,1521,157,17,43,am,7:53:21,8/9/23,2,32,predrought,predrought,0.157,35.62,35.21,32.67,2.54,5687.64,4937.26,2911.32,2.91
83,1,TSZ-SAN,TSZ,TSZ7,1212,7,2,80,am,8:08:18,8/9/23,2,32,predrought,predrought,0.287,36.57,35.99,31.72,4.27,5937.08,4679.57,2508.39,2.51
83,1,TSZ-SAN,TSZ,TSZ7,1212,7,2,81,am,8:08:36,8/9/23,2,32,predrought,predrought,0.423,34.53,36.01,31.46,4.55,5943.59,4611.12,2558.8,2.56
83,2,TSZ-SAN,TSZ,TSZ7,1212,7,2,82,am,8:09:01,8/9/23,2,32,predrought,predrought,0.198,37.03,36.04,31.79,4.25,5953.38,4698.15,2493.62,2.49
83,2,TSZ-SAN,TSZ,TSZ7,1212,7,2,83,am,8:09:22,8/9/23,2,32,predrought,predrought,0.286,37.32,36.05,32.26,3.79,5956.65,4824.58,2601.56,2.6
83,3,TSZ-SAN,TSZ,TSZ7,1212,7,2,84,am,8:09:47,8/9/23,2,32,predrought,predrought,0.205,34.54,36.08,32.35,3.73,5966.46,4849.12,2788.31,2.79
83,3,TSZ-SAN,TSZ,TSZ7,1212,7,2,85,am,8:10:11,8/9/23,2,32,predrought,predrought,0.348,35.1,36.09,32.88,3.21,5969.73,4995.86,2900.49,2.9
90,1,JLA-JAK,JLA,JLA153,1521,153,6,110,am,8:20:02,8/9/23,2,32,predrought,predrought,0.015,33.43,36.36,36.73,-0.37,6058.67,6182.42,4157.01,4.16
90,1,JLA-JAK,JLA,JLA153,1521,153,6,111,am,8:20:28,8/9/23,2,32,predrought,predrought,0.014,33.49,36.4,36.73,-0.33,6071.95,6182.42,4148.93,4.15
90,2,JLA-JAK,JLA,JLA153,1521,153,6,112,am,8:20:54,8/9/23,2,32,predrought,predrought,0.273,34.89,36.44,33.62,2.82,6085.25,5207.18,3084.04,3.08
90,2,JLA-JAK,JLA,JLA153,1521,153,6,113,am,8:21:13,8/9/23,2,32,predrought,predrought,0.213,36.79,36.46,33.86,2.6,6091.9,5277.37,3036.16,3.04
90,3,JLA-JAK,JLA,JLA153,1521,153,6,114,am,8:21:42,8/9/23,2,32,predrought,predrought,0.246,35.48,36.51,32.94,3.57,6108.58,5012.71,2845.39,2.85
90,3,JLA-JAK,JLA,JLA153,1521,153,6,115,am,8:21:56,8/9/23,2,32,predrought,predrought,0.276,34.35,36.53,32.86,3.67,6115.26,4990.25,2889.66,2.89
1,1,NRV-NEW,NRV,NRV101,666,101,4,169,pm,16:17:40,8/9/23,2,32,predrought,predrought,0.175,18.62,44.19,37.42,6.77,9189.27,6419.06,4708.01,4.71
1,1,NRV-NEW,NRV,NRV101,666,101,4,170,pm,16:17:55,8/9/23,2,32,predrought,predrought,0.226,18.5,44.18,38.46,5.72,9184.52,6790.53,5091.4,5.09
